
id,name,nomen,sex,parent
4399,CLUE4399 N. Cluentius (2),Cluentius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4797
4400,CLUE4400 A. Cluentius (4) Clu. Habitus,Cluentius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4548
4400,CLUE4400 A. Cluentius (4) Clu. Habitus,Cluentius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4752
4403,CONS4403 Q. Considius (10) Gallus,Considius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3169
4405,CORN4405 C. Cornelius (19),Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4406
4440,MAGI4440 M. Magius (19) Surus,Magius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4439
4461,SULP4461 Ser. Sulpicius (96) Lem. Rufus,Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2088
4461,SULP4461 Ser. Sulpicius (96) Lem. Rufus,Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3984
4477,TUTI4477 -. Tuticanus (3) Gallus,Tuticanus,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3263
4498,MAGI4498 L. Magius (6),Magius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4439
4507,OCTA4507 C. Octavius (10) Sca.,Octavius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,798
4507,OCTA4507 C. Octavius (10) Sca.,Octavius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4298
4525,SEIU4525 M. Seius (4) Aem.,Seius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2080
4611,POET4611 C. Poetelius (8) Libo Visolus,Poetelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,499
4613,MARC4613 C. (or Cn.) Marcius (50) Coriolanus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,5025
4614,ANTI4614 -.? Antistius (not in RE) A. f.,Antistius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,287
4635,AEMI4635 M. Aemilius (67) M. f. M. n. Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,792
4665,PAPI4665 C. Papirius (57) C. f. L. n. Maso,Papirius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4993
4682,OCTA4682 Cn. Octavius (not in RE) Cn. f.,Octavius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4681
4684,CORN4684 Cn. Cornelius (180) L. f. Lentulus (Marcellinus),Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2664
4686,AQUI4686 -. Aquillius (not in RE) Florus,Aquillius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1757
4692,EGNA4692 -. Egnatius (6),Egnatius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4691
4696,ANON4696 -. - (not in RE) Arrianus,-,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4695
4698,ARRU4698 -. Arruntius (cf. 2),Arruntius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4697
4702,VETU4702 -. Vetulinus (not in RE) Vetulinus,Vetulinus,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4701
4706,AEMI4706 Q. Aemilius (A) Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1180
4707,AEMI4707 M'. Aemilius (C) Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1471
4709,AEMI4709 M'. Aemilius (E) Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,785
4712,AEMI4712 M'. Aemilius (62a) Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2038
4712,AEMI4712 M'. Aemilius (62a) Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3924
4714,AFRA4714 A. Afranius (A),Afranius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2074
4716,ACIL4716 M'. Acilius (39) Glabrio,Acilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2119
4716,ACIL4716 M'. Acilius (39) Glabrio,Acilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3937
4718,APPU4718 L. Appuleius (A),Appuleius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2318
4721,PTOL4721 -. Ptolemaios (38) Philadelphos,Ptolemaios,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2392
4721,PTOL4721 -. Ptolemaios (38) Philadelphos,Ptolemaios,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4722
4723,CLAU4723 M. Claudius (234) Marcellus Aeserninus,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2570
4726,AEMI4726 L. Aemilius (115) Paullus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2895
4726,AEMI4726 L. Aemilius (115) Paullus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4729
4727,AEMI4727 M. Aemilius (75) Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2895
4727,AEMI4727 M. Aemilius (75) Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4729
4734,AEMI4734 M'. Aemilius (63) Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2931
4734,AEMI4734 M'. Aemilius (63) Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4735
4738,CASS4738 -. Cassius (A),Cassius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4256
4738,CASS4738 -. Cassius (A),Cassius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4791
4739,CASS4739 -. Cassius (60) Longinus,Cassius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4165
4739,CASS4739 -. Cassius (60) Longinus,Cassius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4738
4741,DOMI4741 Cn. Domitius (25) Ahenobarbus,Domitius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4175
4741,DOMI4741 Cn. Domitius (25) Ahenobarbus,Domitius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4195
4745,ALFI4745 M. Alfidius (B),Alfidius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4744
4753,AEMI4753 M'. Aemilius (D),Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4754
4755,LIVI4755 M. Livius (A) Aemilianus,Livius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,826
4757,CORN4757 -. Cornelius (339) Scipio Asiagenus Comatus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1415
4760,CLAU4760 Ap. Claudius (13),Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1753
4763,CORN4763 -. Cornelius (227) Marcellinus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2082
4763,CORN4763 -. Cornelius (227) Marcellinus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3906
4769,CORN4769 Cn. Cornelius (181) Lentulus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2338
4770,CALP4770 Cn. Calpurnius (70) Piso,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2543
4771,CALP4771 L. Calpurnius (74) Piso,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2543
4778,CANI4778 L. Caninius (5) Gallus,Caninius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2821
4778,CANI4778 L. Caninius (5) Gallus,Caninius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4341
4785,CLAU4785 Drusus Claudius (138),Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3950
4785,CLAU4785 Drusus Claudius (138),Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4179
4787,MARC4787 Q. Marcius (A) Philippus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1403
4789,IULI4789 -. Iulius (138) Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3914
4789,IULI4789 -. Iulius (138) Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4194
4793,CALP4793 L. Calpurnius (75) Piso,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4336
4794,LICI4794 M. Licinius (73) Crassus Frugi,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4336
4798,CORN4798 C. Cornelius (7),Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4405
4802,CLAU4802 M. Claudius (B) Marcellus,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,662
4809,FABI4809 Q. Fabius (A) Labeo,Fabius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1117
4811,FABI4811 -. Fabius (101) Maximus,Fabius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2379
4812,FURN4812 C. Furnius (4),Furnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2521
4813,FUFI4813 L. Fufius (8) Calenus,Fufius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2321
4818,IUNI4818 D. Iunius (B) Silanus,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,925
4819,IUNI4819 L. Iunius (C) Silanus,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1566
4821,IUNI4821 -. Iunius (72) Damasippus,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1980
4828,IULI4828 C. Iulius (134) Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2808
4828,IULI4828 C. Iulius (134) Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4174
4840,VALE4840 M. Valerius (259) Messalla Barbatus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4255
4840,VALE4840 M. Valerius (259) Messalla Barbatus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4315
4844,IUNI4844 L. Iunius (20),Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4819
4849,ANNE4849 M. Anneius (Annaeus 4),Anneius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4747
4849,ANNE4849 M. Anneius (Annaeus 4),Anneius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4748
4857,NONI4857 L. Nonius (16) Asprenas,Nonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2598
4857,NONI4857 L. Nonius (16) Asprenas,Nonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4357
4860,CORN4860 P. Cornelius (235) Lentulus Scipio,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4769
4861,CORN4861 Ser. Cornelius (226) Lentulus Maluginensis,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4769
4864,CORN4864 P. Cornelius (333) Scipio,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3906
4864,CORN4864 P. Cornelius (333) Scipio,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4863
4866,CORN4866 L. Cornelius (cf. 339) Scipio,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1415
4872,POST4872 A. Postumius (A) Albinus,Postumius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,766
4873,VALE4873 P. Valerius (214) Laevinus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,807
4874,MARC4874 L. Marcius (B),Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,681
4875,LICI4875 M. Licinius (55a) Crassus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4877
4876,LICI4876 -. Licinius (178),Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1321
4878,MANL4878 T. Manlius (B) Torquatus,Manlius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1384
4879,MARC4879 T. Marcius (65) Figulus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4880
4880,MARC4880 C. Marcius (C),Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,681
4881,RUTI4881 C. Rutilius (33) Rufus,Rutilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1397
4885,MANL4885 A. Manlius (74) Torquatus,Manlius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1442
4886,VALE4886 C. Valerius (D) Flaccus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1466
4887,MARC4887 C. Marcius (not in RE) Censorinus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1475
4888,MUMM4888 -. Mummius (1),Mummius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1495
4889,LICI4889 P. Licinius (A) Crassus Dives,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,926
4890,SEMP4890 -. Sempronius (38) Gracchus,Sempronius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1525
4890,SEMP4890 -. Sempronius (38) Gracchus,Sempronius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3864
4891,VERG4891 Sp. Verginius (10),Verginius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,153
4895,MARC4895 C. Marcius (D) Figulus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1621
4896,OPIM4896 L. Opimius (5),Opimius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1639
4897,QUIN4897 L. Quinctilius (6),Quinctilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4898
4903,POMP4903 A. Pompeius (2),Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4276
4904,VALE4904 L. Valerius (180) Flaccus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1821
4905,SENT4905 Cn. Sentius (A) Saturninus,Sentius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1829
4906,VARI4906 Q. Varius (5),Varius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1877
4908,VALE4908 M. Valerius (C) Messalla,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1888
4910,LICI4910 P. Licinius (124) Murena,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1788
4912,"MARC4912 -. Marcius (41, 42) Censorinus",Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1947
4916,VENU4916 -. Venuleius (2),Venuleius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2004
4917,PAPI4917 Cn. Papirius (A) Carbo,Papirius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1696
4921,MARC4921 -. Marcius (88) Rex,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2151
4921,MARC4921 -. Marcius (88) Rex,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4197
4924,PETR4924 -. Petreius (1),Petreius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2280
4932,SERV4932 P. Servilius (26) Vatia Isauricus,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2433
4932,SERV4932 P. Servilius (26) Vatia Isauricus,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3973
4933,LUCI4933 C. Lucilius (A),Lucilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3207
4936,SULP4936 Ser. Sulpicius (not in RE) Camerinus Cornutus,Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,138
4937,POMP4937 Q. Pompeius (13) Stephanephor,Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2478
4941,LICI4941 M. Licinius (59) Crassus Frugi,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2661
4942,MARC4942 C. Marcius (44) Censorinus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2711
4943,MANL4943 T. Manlius (86) Torquatus,Manlius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2250
4943,MANL4943 T. Manlius (86) Torquatus,Manlius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4923
4952,VALE4952 L. Valerius (58),Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,5032
4956,POMP4956 Q. Pompeius (14),Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3385
4957,VERG4957 L. Verginius (16) Tricostus,Verginius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,343
4958,SERV4958 M. Servilius (C),Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1266
4959,VALE4959 M. Valerius (71),Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,366
4961,QUIN4961 T. Quinctius (44) Flamininus,Quinctius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3824
4965,SULP4965 Ser. Sulpicius (not in RE),Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,401
4971,SERV4971 P. Servilius (pr. 25) Vatia,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2433
4971,SERV4971 P. Servilius (pr. 25) Vatia,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3973
4973,STAT4973 -. Statilius (17) Corvinus,Statilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4313
4973,STAT4973 -. Statilius (17) Corvinus,Statilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4972
4974,STAT4974 T. Statilius (37) Taurus,Statilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4313
4974,STAT4974 T. Statilius (37) Taurus,Statilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4972
4975,SULP4975 C. Sulpicius (54),Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4317
4975,SULP4975 C. Sulpicius (54),Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4318
4980,SULP4980 M. Sulpicius (not in RE),Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,246
4985,MANL4985 T. Manlius (not in RE) Torquatus,Manlius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,497
4988,VALE4988 M. Valerius (73),Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3
4992,LIVI4992 M. Livius (13) Drusus,Livius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,624
4993,PAPI4993 C. Papirius (B) Maso,Papirius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,659
4994,VALE4994 P. Valerius (215),Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,682
4995,SULP4995 Ser. Sulpicius (not in RE) Galba,Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,684
5002,PAPI5002 L. Papirius (C) Maso,Papirius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,659
5005,VETU5005 L. Veturius (2),Veturius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,949
5007,SEMP5007 -. Sempronius (39) Gracchus,Sempronius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1525
5007,SEMP5007 -. Sempronius (39) Gracchus,Sempronius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3864
5008,VALE5008 M'. Valerius (A) Messalla,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1888
5009,MANL5009 T. Manlius (36),Manlius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4954
5010,IULI5010 Drusus Iulius (136) Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3950
5010,IULI5010 Drusus Iulius (136) Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4179
5011,LIVI5011 L. Livius (27) Ocella,Livius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4317
5011,LIVI5011 L. Livius (27) Ocella,Livius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4318
5027,POET5027 C. Poetelius (2),Poetelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,593
5029,QUIN5029 K. Quinctius (8),Quinctius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,142
5029,QUIN5029 K. Quinctius (8),Quinctius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,5019
5032,VOLU5032 Volus. Valerius (90),Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,13
5034,POMP5034 Sex. Pompeius (16),Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1781
5037,POST5037 Sp. Postumius (23),Postumius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1502
5160,ALEX5160 -. Alexander (28) Helios,Alexander,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2392
5160,ALEX5160 -. Alexander (28) Helios,Alexander,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4722
5168,VELL5168 -. Velleius (3),Velleius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2836
5184,ALBI5184 -. Albius (8) Stat. f. Clu. Oppianicus,Albius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4545
5184,ALBI5184 -. Albius (8) Stat. f. Clu. Oppianicus,Albius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,5292
5198,ATIL5198 L. Atilius (cf. 10) A. f.,Atilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,5197
5247,FULC5247 M. Fulcinius (cf. 4) M. f. Ste.,Fulcinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,5246
5311,ROSC5311 Sex. Roscius (7) Sex. f.,Roscius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4453
5398,AURE5398 L. Aurelius (20) L. f.,Aurelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,5400
5401,AURE5401 C. Aurelius (17) L. f.,Aurelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,5400
5443,CORN5443 -. Cornificius (3),Cornificius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2573
5464,GALL5464 M. Gallius (not in RE) M. f.  Axianus,Gallius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2128
5503,MARC5503 M. Marcilius (2),Marcilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,5683
5521,PACO5521 -. Paconius (cf. Lepta 1) Q. f. Lepta,Paconius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2512
5528,PINN5528 -. Pinnius (cf. 3) T. f.,Pinnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,5527
5545,PUBL5545 -. Publilius (4),Publilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4964
5569,SITT5569 P. Sittius (cf. 3) P. f. P. n.,Sittius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4139
5682,IUVE5682 -. Iuventius (cf. 27) Talna,Iuventius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,5476
