id,name,nomen,sexid,born,died
5339,TITU5339 -. Titurius (1),Titurius,1,-125,-25
5340,TONG5340 -. Tongilius (Tongilius),Tongilius,1,-125,-25
5341,TREB5341 M. Trebellius (7),Trebellius,1,-125,-25
5342,TULL5342 P. Tullio (Tullio),Tullio,1,-125,-25
5343,TULL5343 M. Tullius (12),Tullius,1,-125,-25
5344,TURR5344 -. Turranius (not in RE),Turranius,1,-125,-25
5345,TURS5345 L. Turselius (Turselius),Turselius,1,-125,-25
5346,VALE5346 P. Valerius (81),Valerius,1,-125,-25
5347,VALE5347 -. Valerius (7),Valerius,1,-125,-25
5348,VARE5348 C. Varenus (1),Varenus,1,-125,-25
5349,VARE5349 Cn. Varenus (2),Varenus,1,-125,-25
5350,VARE5350 L. Varenus (3),Varenus,1,-125,-25
5351,VENN5351 -. Vennonius (5) Vindex,Vennonius,1,-125,-25
5352,VERA5352 -. Veratius (not in RE),Veratius,1,-125,-25
5353,VETI5353 P. Vetilius (2),Vetilius,1,-125,-25
5354,VETT5354 P. Vettius (16) Scato,Vettius,1,-150,-90
5355,VETT5355 -. Vettius (4),Vettius,1,-125,-25
5356,VETT5356 -. Vettius (17) Scato,Vettius,1,-125,-25
5357,VIBE5357 -. Vibellius (2) Taurea,Vibellius,1,-125,-25
5358,VINI5358 Sex. Vinius (Vennonius 4),Vinius,1,-125,-25
5359,VITR5359 M. Vitruvius (1) Vaccus,Vitruvius,1,-125,-25
5360,VOLC5360 C. Volcacius (3),Volcacius,1,-125,-25
5361,VOLC5361 -. Volcacius (1),Volcacius,1,-125,-25
5362,VOLT5362 L. Volteius (1),Volteius,1,-125,-25
5363,VOLT5363 T. Volturcius (1),Volturcius,1,-125,-25
5364,ANON5364 -. - (not in RE) Calva,-,1,-125,-25
5365,ANON5365 -. - (not in RE) Crispus,-,1,-125,-25
5366,ANON5366 -. - (Graeceius) Graeceius,-,1,-125,-25
5367,ANON5367 -. - (Helonius) Helonius,-,1,-125,-25
5368,ANON5368 -. - (Lucusta) Lucusta,-,1,-125,-25
5369,ANON5369 -. - (Macro) Macro,-,1,-125,-25
5370,ANON5370 -. - (Spongia 2) Spongia,-,1,-125,-25
5371,ANON5371 -. - (cf. 5) Sura,-,1,-125,-25
5372,ANON5372 M. - (2) Taurus,-,1,-125,-25
5373,ANON5373 -. - (Vacerra) Vacerra,-,1,-125,-25
5374,ANON5374 -. - (Veiento 1) Veiento,-,1,-125,-25
5375,ANON5375 -. - (Victor 4) Victor,-,1,-125,-25
5376,"ACUT5376 -. Acutilius (cf. 68, 66)",Acutilius,1,-125,-25
5377,ACUT5377 Q. Acutius (not in RE),Acutius,1,-125,-25
5378,AEBU5378 -. Aebutius (4),Aebutius,1,-125,-25
5379,AELI5379 M. Aelius (8),Aelius,1,-125,-25
5380,AGUS5380 -. Agusius (1),Agusius,1,-125,-25
5381,AGUS5381 T. Agusius (2),Agusius,1,-125,-25
5382,ALBI5382 -. Albius (not in RE) Sabinus,Albius,1,-125,-25
5383,ALLE5383 -. Alledius or Atedius (Alledius 1),Alledius or Atedius,1,-125,-25
5384,AMAF5384 C. Amafinius (Amafinius),Amafinius,1,-150,-50
5385,ANIC5385 T. Anicius (6),Anicius,1,-125,-25
5386,ANNI5386 -. Annianus (not in RE),Annianus,1,-125,-25
5387,ANNI5387 -. Annius (82) Saturninus,Annius,1,-125,-25
5388,ANTO5388 D. Antonius (not in RE),Antonius,1,-125,-25
5389,APPU5389 -. Appuleius (3),Appuleius,1,-125,-25
5390,APPU5390 -. Appuleius (cf. 3),Appuleius,1,-125,-25
5391,AQUI5391 -. Aquillia (35),Aquillia,1,-125,-25
5392,ARRI5392 C. Arrius (4) Aem.,Arrius,1,-125,-25
5393,ARRU5393 L. Arruntius (5),Arruntius,1,-125,-25
5394,"ATIL5394 M. Atilius (2, 3)",Atilius,1,-275,-175
5395,ATTA5395 -. Attalus (15),Attalus,1,-125,-25
5396,ATTI5396 -. Attius (1),Attius,1,-125,-25
5397,AURE5397 -. Aurelianus (1),Aurelianus,1,-125,-25
5398,AURE5398 L. Aurelius (20) L. f.,Aurelius,1,-100,-1
5399,AURE5399 -. Aurelius (3),Aurelius,1,-125,-25
5400,AURE5400 L. Aurelius (19),Aurelius,1,-125,-25
5401,AURE5401 C. Aurelius (17) L. f.,Aurelius,1,-100,-1
5402,AVIA5402 C. Avianius (6) Flaccus,Avianius,1,-125,-25
5403,AVIA5403 C. Avianius (8) Philoxenus,Avianius,1,-125,-25
5404,AVIU5404 -. Avius (Avius),Avius,1,-125,-25
5405,BABU5405 -. Babullius (Babullius),Babullius,1,-125,-25
5406,BAEB5406 -. Baebius (4),Baebius,1,-125,-25
5407,BAEB5407 -. Baebius (3),Baebius,1,-125,-25
5408,BAGI5408 P. Bagiennus (Bagiennus),Bagiennus,1,-125,-25
5409,BALB5409 -. Balbinus (1),Balbinus,1,-125,-25
5410,BATO5410 -. Batonius (Batonius),Batonius,1,-125,-25
5411,BELL5411 -. Bellienus (cf. 2),Bellienus,1,-125,-25
5412,BOLA5412 M. Bolanus (2),Bolanus,1,-125,-25
5413,BRUT5413 -. Bruttius (1),Bruttius,1,-125,-25
5414,CAEC5414 L. Caecilius (not in RE),Caecilius,1,-125,-25
5415,CAEC5415 -. Caecilius (69) Metellus,Caecilius,1,-150,-56
5416,CAEC5416 C. Caecius (not in RE),Caecius,1,-125,-25
5417,CAEL5417 -. Caelius (2),Caelius,1,-125,-25
5418,CAEL5418 -. Caelius (absent ),Caelius,1,-125,-25
5419,CAER5419  Caerellia (10),Caerellia,2,-125,-25
5420,CALE5420 M. Calenius (suppl. III),Calenius,1,-125,-25
5421,CALP5421 -. Calpurnius (not in RE),Calpurnius,1,-125,-25
5422,CALV5422 -. Calvisius (cf. 13),Calvisius,1,-125,-25
5423,CANU5423 -. Canuleius (not in RE),Canuleius,1,-125,-25
5424,CARR5424 T. Carrinas (3),Carrinas,1,-125,-25
5425,CARV5425 -. Carvilius (not in RE),Carvilius,1,-125,-25
5426,CASC5426 M. Cascellius (5),Cascellius,1,-125,-25
5427,CICE5427 -. Cicereius (absent ),Cicereius,1,-125,-25
5428,CINC5428 L. Cincius (2),Cincius,1,-125,-25
5429,CIPI5429 -. Cipius (1),Cipius,1,-125,-25
5430,CLAU5430 Ap. Claudius (299) Ap. f. Ap. n. Pal. Pulcher,Claudius,1,-125,-25
5431,CLOD5431 -. Clodius (Hermogenes 8) Hermogenes,Clodius,1,-125,-25
5432,CLOD5432 -. Clodius (42a (suppl. I)) Philhetaerus,Clodius,1,-125,-25
5433,CLUA5433 -. Cluatius (not in RE),Cluatius,1,-125,-25
5434,CLUV5434 M. Cluvius (6),Cluvius,1,-125,-45
5435,"COCC5435 -. Cocceius (1a, suppl. I)",Cocceius,1,-100,-1
5436,CORN5436 C. Cornelius (absent ) Ste.,Cornelius,1,-125,-25
5437,CORN5437 M. Cornelius (36),Cornelius,1,-125,-25
5438,CORN5438 P. Cornelius (43),Cornelius,1,-125,-25
5439,CORN5439 P. Cornelius (47),Cornelius,1,-75,25
5440,CORN5440 P. Cornelius (46) Megas,Cornelius,1,-125,-25
5441,CORN5441 Q. Cornelius (264) Maximus,Cornelius,1,-125,-25
5442,CORN5442 -. Cornelius (275) Nepos,Cornelius,1,-110,-24
5443,CORN5443 -. Cornificius (3),Cornificius,1,-75,25
5444,CURT5444 P. Curtilius (1),Curtilius,1,-125,-25
5445,CURT5445 M. Curtius (not in RE),Curtius,1,-125,-25
5446,CUST5446 L. Custidius (suppl. I) Cuspidius,Custidius,1,-125,-25
5447,DEXI5447 -. Dexius (2),Dexius,1,-125,-25
5448,DOMI5448 -. Domitius (1),Domitius,1,-125,-25
5449,DURO5449 C. Duronius (1),Duronius,1,-125,-25
5450,EGNA5450 C. Egnatius (26) Maximus,Egnatius,1,-125,-25
5451,EGNA5451 -. Egnatius (37) Sidicinus,Egnatius,1,-125,-25
5452,FABE5452 -. Faberius (1),Faberius,1,-125,-25
5453,FABI5453 -. Fabius (96) Luscus,Fabius,1,-125,-25
5454,FADI5454 -. Fadius (1),Fadius,1,-125,-25
5455,FADI5455 L. Fadius (2),Fadius,1,-125,-25
5456,FADI5456 Sex. Fadius (4),Fadius,1,-125,-25
5457,FLAV5457 -. Flavius (cf. 16),Flavius,1,-125,-25
5458,FONT5458 M. Fonteius (cf. 12),Fonteius,1,-125,-25
5459,FUFI5459 -. Fufidius (cf. 1),Fufidius,1,-125,-25
5460,FUFI5460 A. Fufius (3),Fufius,1,-125,-25
5461,FULV5461 Q. Fulvius (63) Flaccus,Fulvius,1,-125,-25
5462,FUNI5462 -. Funisulanus (1),Funisulanus,1,-125,-25
5463,FURI5463 C. Furius (40) Camillus,Furius,1,-125,-25
5464,GALL5464 M. Gallius (not in RE) M. f.  Axianus,Gallius,1,-100,-1
5465,GELL5465  Gellia (cf. 15) Cana,Gellia,2,-100,-1
5466,GENU5466 L. Genucilius (Genucilius) Curvus,Genucilius,1,-125,-25
5467,HERI5467 -. Herius (not in RE),Herius,1,-125,-25
5468,HETE5468 -. Hetereius (Hetereius),Hetereius,1,-125,-25
5469,HIPP5469 Q. Hippius (suppl. X),Hippius,1,-125,-25
5470,HORD5470 T. Hordeonius (2),Hordeonius,1,-125,-25
5471,HOST5471 -. Hostilius (2),Hostilius,1,-125,-25
5472,IULI5472 L. Iulius (31),Iulius,1,-125,-25
5473,IUNI5473 -. Iunius (3),Iunius,1,-125,-25
5474,IUNI5474 -. Iunius (cf. 72),Iunius,1,-125,-25
5475,IUVE5475 -. Iuventius (26) Thalna,Iuventius,1,-125,-25
5476,IUVE5476 -. Iuventius (cf. 27) Thalna,Iuventius,1,-125,-25
5477,LAEN5477 M. Laenius (cf. 2),Laenius,1,-125,-25
5478,LARG5478 -. Largus (2),Largus,1,-125,-25
5479,LART5479 -. Lartidius (1),Lartidius,1,-125,-25
5480,LATI5480 -. Latinus (2),Latinus,1,-125,-25
5481,LICI5481  Licinia (187),Licinia,2,-125,-25
5482,LICI5482 -. Licinius or Licinus (8),Licinius or Licinus,1,-125,-25
5483,LICI5483 -. Licinius (7),Licinius,1,-125,-25
5484,LICI5484 A. Licinius (36) Aristoteles,Licinius,1,-125,-25
5485,LIGU5485 A. Ligurius (1),Ligurius,1,-125,-25
5486,LIGU5486 L. Ligus (cf. Ligus),Ligus,1,-125,-25
5487,LIVI5487  Livia (not in RE),Livia,2,-125,-25
5488,LOLL5488 -. Lollius (4),Lollius,1,-125,-25
5489,LONG5489 -. Longidius (Longilius),Longidius,1,-125,-25
5490,LUCC5490 P. Lucceius (8),Lucceius,1,-125,-25
5491,LUCI5491 L. Lucilius (9),Lucilius,1,-125,-25
5492,LUCI5492 -. Lucilius (21) Bassus,Lucilius,1,-125,-25
5493,LUCR5493 T. Lucretius (17) Carus,Lucretius,1,-94,-51
5494,MACC5494 T. Maccius (Maccius) Plautus,Maccius,1,-254,-184
5495,MAEC5495 Sp. Maecius (24) Tarpa,Maecius,1,-100,-1
5496,MAEN5496 C. Maenius (20) Gemellus,Maenius,1,-125,-25
5497,MAGI5497 P. Magius (15) Cilo,Magius,1,-125,-25
5498,MALL5498 -. Mallius (2),Mallius,1,-125,-25
5499,MAMI5499 -. Mamilius (4),Mamilius,1,-125,-25
5500,MANI5500 -. Manilius (5),Manilius,1,-125,-25
5501,MANL5501 T. Manlius (42),Manlius,1,-125,-25
5502,MANL5502 L. Manlius (65) Sosis,Manlius,1,-125,-25
5503,MARC5503 M. Marcilius (2),Marcilius,1,-125,-25
5504,MARI5504 M. Marius (25),Marius,1,-125,-25
5505,MARI5505 T. Marius (29),Marius,1,-125,-25
5506,MATR5506 -. Matrinius (2),Matrinius,1,-125,-25
5507,MESC5507 -. Mescidius (Mescidius),Mescidius,1,-125,-25
5508,METT5508 -. Mettius (1),Mettius,1,-125,-25
5509,MINU5509 Cn. Minucius (14),Minucius,1,-125,-25
5510,MUNA5510 T. Munatius (13),Munatius,1,-125,-25
5511,NASE5511 C. Nasennius (1),Nasennius,1,-125,-25
5512,NUME5512 N. Numestius (Numestius),Numestius,1,-125,-25
5513,OCTA5513 Cn. Octavius (23),Octavius,1,-125,-25
5514,OCTA5514 L. Octavius (74) Naso,Octavius,1,-125,-25
5515,OLLI5515 -. Ollius (not in RE),Ollius,1,-125,-25
5516,OPIM5516 -. Opimius (2),Opimius,1,-125,-25
5517,"OPPI5517  Oppia (40, suppl. X)",Oppia,2,-125,-25
5518,OPPI5518 L. Oppius (12),Oppius,1,-125,-25
5519,OVIU5519 -. Ovius (1),Ovius,1,-125,-25
5520,PACC5520 M. Paccius (8),Paccius,1,-125,-25
5521,PACO5521 -. Paconius (cf. Lepta 1) Q. f. Lepta,Paconius,1,-75,50
5522,PAEO5522 -. Paeonius (2),Paeonius,1,-125,-1
5523,PAPI5523 M.? Papirius (cf. 63) M. f.  Maso,Papirius,1,-125,-25
5524,PAUS5524 -. Pausanias (13),Pausanias,1,-125,-25
5525,PILI5525 M. Pilius (1),Pilius,1,-125,-25
5526,PINA5526 T. Pinarius (cf. 8),Pinarius,1,-125,-25
5527,PINN5527 T. Pinnius (3),Pinnius,1,-125,-25
5528,PINN5528 -. Pinnius (cf. 3) T. f.,Pinnius,1,-100,-1
5529,PITU5529 -. Pituanius (not in RE),Pituanius,1,-125,-25
5530,PLAE5530 -. Plaetorius (3),Plaetorius,1,-125,-25
5531,PLAE5531 M. Plaetorius (cf. XX. 1952.18),Plaetorius,1,-125,-25
5532,PLAU5532 -. Plautus (2),Plautus,1,-125,-25
5533,PLOT5533 -. Plotius (not in RE),Plotius,1,-125,-25
5534,POMP5534 -. Pompeius (cf. 30) Macula,Pompeius,1,-125,-25
5535,POMP5535 M. Pompilius (4) Andronicus,Pompilius,1,-125,-25
5536,POMP5536 C. Pompilius (17) Andronicus,Pompilius,1,-125,-25
5537,PONT5537 -. Pontianus (1),Pontianus,1,-125,-25
5538,PONT5538 -. Pontius (cf. 1),Pontius,1,-125,-25
5539,PONT5539 L. Pontius (10),Pontius,1,-125,-25
5540,PONT5540 L. Pontius (1),Pontius,1,-125,-25
5541,POST5541 P. Postumius (20),Postumius,1,-125,-25
5542,PREC5542 -. Precianus (not in RE),Precianus,1,-125,-25
5543,PREC5543 -. Precius or Praecius (not in RE),Precius or Praecius,1,-125,-25
5544,PROC5544 -. Procilius (2),Procilius,1,-150,-25
5545,PUBL5545 -. Publilius (4),Publilius,1,-125,-25
5546,PUBL5546 -. Publilius (28) Syrus,Publilius,1,-125,-25
5547,PUPI5547 Cn. Pupius (4),Pupius,1,-125,-25
5548,QUIN5548 L. Quinctius (cf. 12),Quinctius,1,-125,-25
5549,RANT5549 -. Rantius (Rantius),Rantius,1,-125,-25
5550,SALL5550 Cn. Sallustius (6),Sallustius,1,-125,-25
5551,SALL5551 P. Sallustius (7),Sallustius,1,-125,-25
5552,SAUF5552 Ap. Saufeius (not in RE),Saufeius,1,-125,-25
5553,SEGU5553 -. Segulius (2) Labeo,Segulius,1,-125,-25
5554,SEIU5554 -. Seius (Mustela 2) Mustela,Seius,1,-125,-25
5555,SELI5555 -. Selicia (cf. 2),Selicia,1,-125,-25
5556,SELI5556 Q. Selicius (1),Selicius,1,-125,-25
5557,SELI5557 -. Selius (cf. 1),Selius,1,-125,-25
5558,SEPT5558  Septimia (75),Septimia,2,-125,-25
5559,SEPT5559 C. Septimius (6),Septimius,1,-125,-25
5560,SERV5560 Q. Servilius (30),Servilius,1,-125,-25
5561,SERV5561 Sex. Servilius (31),Servilius,1,-125,-25
5562,SERV5562 L. Servilius (72) Postumus,Servilius,1,-125,-25
5563,SERV5563 P. Servilius (83) P. f.  Strabo,Servilius,1,-125,-25
5564,SERV5564 -. Servius (5) Pola,Servius,1,-125,-25
5565,SEXT5565 L. Sextilius (cf. 23) Rufus,Sextilius,1,-125,-25
5566,"SEXT5566 Q. Sextilius (16, cf. 4)",Sextilius,1,-125,-25
5567,SICI5567 -. Sicinius (cf. 12),Sicinius,1,-125,-25
5568,SISE5568 P. Siser (Siser),Siser,1,-125,-25
5569,SITT5569 P. Sittius (cf. 3) P. f. P. n.,Sittius,1,-100,25
5570,STAB5570 Q. Staberius (3),Staberius,1,-125,-25
5571,STAT5571 L. Statilius (5),Statilius,1,-125,-25
5572,STAT5572 Sex. Statius (3),Statius,1,-125,-25
5573,SUBE5573 C. Subernius (Subernius),Subernius,1,-125,-25
5574,TARQ5574 L. Tarquitius (2),Tarquitius,1,-125,-25
5575,TEBA5575 -. Tebanus (cf. Tebassus),Tebanus,1,-125,-25
5576,TERE5576 -. Terentius (cf. 2),Terentius,1,-125,-25
5577,TERE5577 -. Terentius (3),Terentius,1,-125,-25
5578,TERE5578 L. Terentius (25),Terentius,1,-125,-25
5579,TETT5579 -. Tettius (4),Tettius,1,-125,-25
5580,TETT5580 -. Tettius (8) Damio,Tettius,1,-125,-25
5581,TIGE5581 M. Tigellius (M. Tigellius Hermogenes) Hermogenes,Tigellius,1,-125,-25
5582,TITI5582 -. Titinius (cf. 17),Titinius,1,-125,-25
5583,TITI5583 M. Titinius (15),Titinius,1,-125,-25
5584,TITU5584 M. Titurnius (Titurnius) Rufus,Titurnius,1,-125,-25
5585,TRAT5585 -. Tratorius (Tratorius),Tratorius,1,-125,-25
5586,TUCC5586 M. Tuccius (9) L. f.  Tro. Galeo,Tuccius,1,-125,-25
5587,TULL5587 D. Tullius (4),Tullius,1,-125,-25
5588,TULL5588 M. Tullius (13),Tullius,1,-125,-25
5589,TULL5589 M. Tullius (15),Tullius,1,-125,-25
5590,TULL5590 -. Tullius (43) Marcianus,Tullius,1,-125,-25
5591,TURP5591  Turpilia (13),Turpilia,2,-125,-25
5592,TURP5592 Sex. Turpilius (7),Turpilius,1,-200,-101
